"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-01",103.0944,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-02",103.0799,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-03",102.9937,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-04",102.9361,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-05",102.8558,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-06",102.8971,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-07",102.9328,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-08",102.7802,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.5847,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.5534,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.4739,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.2619,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.3293,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.6379,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-03",103.0178,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-04",103.1485,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-05",103.1462,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-06",103.2707,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-07",103.5102,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-08",103.5849,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-09",103.4487,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-10",103.2139,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-11",103.0626,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-12",103.1914,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-01",103.3508,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-02",103.3926,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-03",103.4326,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-04",103.3903,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-05",103.4317,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-06",103.4321,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-07",103.643,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-08",103.7904,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-09",103.4751,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-10",103.3144,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-11",103.421,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-12",103.5638,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-01",103.4803,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-02",102.8945,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-03",101.5683,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-04",99.66188,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.60921,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-06",97.90343,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.27524,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.92042,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-09",99.22142,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.90733,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.04271,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-12",97.88921,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-01",98.06647,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-02",98.21934,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-03",98.1948,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-04",98.24348,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-05",98.91529,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-06",99.98016,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-07",100.8835,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-08",101.5169,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-09",101.8947,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-10",101.1343,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-11",100.2338,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-12",99.64497,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2022-01",99.07783,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.57323,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2022-03",97.87814,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2022-04",96.72476,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2022-05",95.07481,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2022-06",93.53214,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2022-07",92.41617,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2022-08",91.56554,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2022-09",91.00311,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2022-10",91.30348,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2022-11",91.7723,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2022-12",92.17474,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2023-01",92.71761,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1973-01",104.7812,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1973-02",104.2246,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1973-03",103.5846,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1973-04",102.9338,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1973-05",102.4598,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1973-06",102.2374,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1973-07",102.1651,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1973-08",102.1175,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1973-09",102.0017,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1973-10",101.674,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1973-11",101.0219,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1973-12",100.164,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1974-01",99.38438,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1974-02",99.08186,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1974-03",99.09223,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1974-04",99.25314,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1974-05",99.32111,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1974-06",99.19575,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1974-07",98.93752,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1974-08",98.65411,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1974-09",98.40027,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1974-10",98.23628,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1974-11",98.28938,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1974-12",98.50437,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1975-01",98.82941,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1975-02",99.1571,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1975-03",99.43493,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1975-04",99.67788,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1975-05",99.85233,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1975-06",99.89584,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1975-07",99.90058,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1975-08",99.882,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1975-09",99.89398,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1975-10",100.051,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1975-11",100.4402,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1975-12",100.9907,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1976-01",101.5028,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1976-02",101.7559,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1976-03",101.7775,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1976-04",101.6922,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1976-05",101.6019,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1976-06",101.5441,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1976-07",101.4991,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1976-08",101.4613,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1976-09",101.4397,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1976-10",101.4302,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1976-11",101.4838,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1976-12",101.5626,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1977-01",101.6031,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1977-02",101.4663,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1977-03",101.1487,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1977-04",100.7346,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1977-05",100.4744,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1977-06",100.5042,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1977-07",100.7231,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1977-08",100.9624,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1977-09",101.2168,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1977-10",101.4742,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1977-11",101.6822,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1977-12",101.8514,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1978-01",101.9475,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1978-02",101.9812,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1978-03",101.9827,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1978-04",101.9933,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1978-05",102.0687,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1978-06",102.211,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1978-07",102.3978,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1978-08",102.6307,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1978-09",102.882,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1978-10",103.0392,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1978-11",103.087,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1978-12",103.0183,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1979-01",102.8802,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1979-02",102.725,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1979-03",102.573,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1979-04",102.3726,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1979-05",102.1382,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1979-06",101.9043,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1979-07",101.7053,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1979-08",101.507,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1979-09",101.2794,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1979-10",101.0178,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1979-11",100.6884,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1979-12",100.2665,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1980-01",99.79266,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1980-02",99.5234,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1980-03",99.40163,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1980-04",99.33913,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1980-05",99.2964,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1980-06",99.19677,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1980-07",99.11034,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1980-08",99.04642,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1980-09",98.90692,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1980-10",98.64033,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1980-11",98.31593,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1980-12",98.05851,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1981-01",97.81032,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1981-02",97.53192,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1981-03",97.29774,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1981-04",97.17639,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1981-05",97.11179,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1981-06",96.98559,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1981-07",96.84375,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1981-08",96.67957,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1981-09",96.68924,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1981-10",96.82307,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1981-11",96.99192,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1981-12",97.24072,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1982-01",97.54464,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1982-02",97.80263,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1982-03",98.04565,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1982-04",98.23098,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1982-05",98.28698,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1982-06",98.06903,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1982-07",97.59351,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1982-08",97.13081,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1982-09",96.73927,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1982-10",96.51066,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1982-11",96.46329,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1982-12",96.6044,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1983-01",97.02053,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1983-02",97.57454,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1983-03",98.08153,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1983-04",98.25603,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1983-05",98.20332,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1983-06",98.14661,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1983-07",98.12535,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1983-08",98.1205,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1983-09",98.06508,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1983-10",98.07275,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1983-11",98.2298,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1983-12",98.42855,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1984-01",98.54591,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1984-02",98.45271,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1984-03",98.26054,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1984-04",98.06873,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1984-05",97.96573,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1984-06",97.9453,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1984-07",98.12867,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1984-08",98.37036,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1984-09",98.58727,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1984-10",98.71229,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1984-11",98.89516,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1984-12",99.19286,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1985-01",99.59859,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1985-02",99.77234,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1985-03",99.76877,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1985-04",99.74752,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1985-05",99.68712,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1985-06",99.63797,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1985-07",99.66686,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1985-08",99.79025,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1985-09",100.0323,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1985-10",100.3882,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1985-11",100.6696,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1985-12",100.9303,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1986-01",101.2719,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1986-02",101.5256,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1986-03",101.6344,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1986-04",101.6022,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1986-05",101.5303,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1986-06",101.5045,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1986-07",101.551,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1986-08",101.6626,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1986-09",101.7515,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1986-10",101.7992,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1986-11",101.767,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1986-12",101.6936,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1987-01",101.6111,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1987-02",101.5026,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1987-03",101.3847,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1987-04",101.2422,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1987-05",101.088,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1987-06",100.9899,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1987-07",100.9928,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1987-08",101.0721,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1987-09",101.1888,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1987-10",101.181,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1987-11",101.1107,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1987-12",101.0982,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1988-01",101.1309,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1988-02",101.2215,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1988-03",101.317,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1988-04",101.3818,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1988-05",101.3601,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1988-06",101.3433,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1988-07",101.3885,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1988-08",101.5642,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1988-09",101.7897,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1988-10",102.0066,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1988-11",102.1275,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1988-12",102.1086,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1989-01",102.0025,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1989-02",101.8617,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1989-03",101.7284,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1989-04",101.6303,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1989-05",101.6276,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1989-06",101.7654,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1989-07",101.9324,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1989-08",102.0702,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1989-09",102.209,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1989-10",102.3014,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1989-11",102.3729,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1989-12",102.4296,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1990-01",102.4158,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1990-02",102.3599,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1990-03",102.2725,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1990-04",102.231,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1990-05",102.1775,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1990-06",102.1344,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1990-07",101.9964,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1990-08",101.6323,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1990-09",101.0804,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1990-10",100.7969,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1990-11",100.7593,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1990-12",100.663,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1991-01",100.4224,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1991-02",100.3831,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1991-03",100.5775,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1991-04",100.6769,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1991-05",100.6376,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1991-06",100.3986,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1991-07",100.0947,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1991-08",99.97698,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1991-09",100.05,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1991-10",100.1028,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1991-11",100.1286,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1991-12",100.0978,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1992-01",100.0192,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1992-02",99.97125,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1992-03",99.83215,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1992-04",99.61821,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1992-05",99.44878,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1992-06",99.35475,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1992-07",99.24506,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1992-08",99.00079,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1992-09",98.64279,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1992-10",98.28622,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1992-11",98.00601,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1992-12",97.7879,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1993-01",97.66367,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1993-02",97.66866,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1993-03",97.73406,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1993-04",97.8559,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1993-05",97.82674,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1993-06",97.66434,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1993-07",97.58287,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1993-08",97.60484,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1993-09",97.64256,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1993-10",97.62109,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1993-11",97.64323,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1993-12",97.80829,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1994-01",98.04497,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1994-02",98.43893,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1994-03",98.9381,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1994-04",99.50921,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1994-05",100.0443,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1994-06",100.4267,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1994-07",100.6339,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1994-08",100.7891,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1994-09",100.8965,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1994-10",100.8887,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1994-11",100.8089,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1994-12",100.703,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1995-01",100.6125,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1995-02",100.5646,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1995-03",100.5754,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1995-04",100.6693,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1995-05",100.781,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1995-06",100.8066,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1995-07",100.7234,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1995-08",100.5648,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1995-09",100.3291,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1995-10",100.0806,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1995-11",99.86619,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1995-12",99.64556,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1996-01",99.47643,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1996-02",99.38754,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1996-03",99.37399,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1996-04",99.3702,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1996-05",99.40833,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1996-06",99.41933,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1996-07",99.39748,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1996-08",99.41851,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1996-09",99.40062,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1996-10",99.3442,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1996-11",99.32076,
